% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
925986 +1.348350253e-05 +1.348350253e-05 +3.710013484e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1982e-01 -2.0305e+00 +6.3687e-01 +1.4426e+00 -1.8420e+00 +3.1985e+00 +1.7838e+00 -7.9925e-01 -1.1469e+00 -2.9382e+00 -8.9690e-01 -2.5063e-01 -1.7762e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3947e+00 -1.0392e+00
989064 +8.930264859e-06 +8.930264859e-06 +3.710008930e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1982e-01 -2.0305e+00 +6.3687e-01 +1.4426e+00 -1.8420e+00 +3.1985e+00 +1.7838e+00 -7.9925e-01 -1.1469e+00 -2.9351e+00 -8.9690e-01 -2.5063e-01 -1.7762e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3947e+00 -1.0384e+00
1049935 +5.793052807e-06 +5.793052807e-06 +3.710005793e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1982e-01 -2.0308e+00 +6.3642e-01 +1.4416e+00 -1.8420e+00 +3.1963e+00 +1.7838e+00 -7.9925e-01 -1.1469e+00 -2.9365e+00 -8.9767e-01 -2.4946e-01 -1.7782e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3943e+00 -1.0383e+00
1182754 +3.703193270e-06 +3.703193270e-06 +3.710003703e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1982e-01 -2.0305e+00 +6.3687e-01 +1.4416e+00 -1.8420e+00 +3.1963e+00 +1.7838e+00 -7.9925e-01 -1.1469e+00 -2.9351e+00 -8.9766e-01 -2.5063e-01 -1.7762e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3947e+00 -1.0384e+00
1479628 +2.430625238e-06 +2.430625238e-06 +3.710002431e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1982e-01 -2.0305e+00 +6.3687e-01 +1.4416e+00 -1.8420e+00 +3.1968e+00 +1.7854e+00 -7.9925e-01 -1.1469e+00 -2.9351e+00 -8.9892e-01 -2.5047e-01 -1.7762e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3943e+00 -1.0384e+00
1492069 +1.369087132e-06 +1.369087132e-06 +3.710001369e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1988e-01 -2.0305e+00 +6.3687e-01 +1.4416e+00 -1.8420e+00 +3.1963e+00 +1.7841e+00 -7.9925e-01 -1.1463e+00 -2.9361e+00 -8.9854e-01 -2.5063e-01 -1.7766e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3947e+00 -1.0384e+00
1510279 +9.986016187e-07 +9.986016187e-07 +3.710000999e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1988e-01 -2.0305e+00 +6.3687e-01 +1.4416e+00 -1.8422e+00 +3.1963e+00 +1.7854e+00 -7.9925e-01 -1.1463e+00 -2.9361e+00 -8.9843e-01 -2.5063e-01 -1.7766e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3943e+00 -1.0384e+00
1741844 +5.606560753e-07 +5.606560753e-07 +3.710000561e+00 +3.710000000e+00 +3.9783e+00 -3.2176e+00 +8.1982e-01 -2.0305e+00 +6.3687e-01 +1.4416e+00 -1.8420e+00 +3.1968e+00 +1.7849e+00 -7.9925e-01 -1.1463e+00 -2.9361e+00 -8.9854e-01 -2.5063e-01 -1.7766e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3944e+00 -1.0384e+00
1750572 +3.940618045e-07 +3.940618045e-07 +3.710000394e+00 +3.710000000e+00 +3.9784e+00 -3.2176e+00 +8.1982e-01 -2.0305e+00 +6.3687e-01 +1.4416e+00 -1.8422e+00 +3.1968e+00 +1.7849e+00 -7.9925e-01 -1.1463e+00 -2.9361e+00 -8.9854e-01 -2.5047e-01 -1.7766e+00 -3.8306e+00 -9.5646e-01 -1.7233e+00 -3.3944e+00 -1.0384e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.593880269e+02 +2.593880269e+02 +3.541680269e+02 +9.478000000e+01 -9.8575e-01 -3.9865e+00 -9.3669e-01 +3.7946e+00 -3.7040e+00 +2.8841e+00 +4.6459e+00 +2.9492e+00 +2.5310e+00 -3.6906e+00 +1.5904e-01 +1.7148e+00 +1.5171e+00 -3.8139e+00 +2.1956e+00 -2.3719e-01 +1.4270e+00 +4.5788e+00 +1.5663e+00 +3.7844e+00
197 +1.229536276e+02 +1.229536276e+02 +2.177336276e+02 +9.478000000e+01 -1.9245e+00 -4.1127e+00 +4.4620e+00 +1.2405e+00 -5.4660e-01 +2.7694e+00 +1.4330e+00 +3.7163e+00 +3.5471e+00 +3.2166e+00 +9.7039e-01 -3.5785e+00 -4.9841e-01 -4.4180e-01 -5.2704e-01 -2.6384e+00 -4.3324e+00 +4.4811e+00 +3.8007e+00 +2.9167e-01
393 +8.231602970e+01 +8.231602970e+01 +1.770960297e+02 +9.478000000e+01 +2.7560e+00 -1.4278e+00 -1.5478e+00 -3.4497e+00 +4.0262e+00 +1.0887e-01 +1.4330e+00 +3.7163e+00 +4.5462e+00 +3.5604e+00 -1.2073e+00 -1.0342e+00 -2.1866e+00 -4.3809e-01 -3.0743e+00 +1.3465e+00 +2.4710e+00 +2.0999e-01 +2.3534e+00 -6.3218e-01
773 +5.099233282e+01 +5.099233282e+01 +1.457723328e+02 +9.478000000e+01 +4.6986e+00 -1.4509e+00 +3.5692e+00 -3.8359e+00 +5.9959e-01 -1.6689e+00 +1.9359e+00 +9.2368e-01 +1.1035e+00 +4.6201e+00 +3.5465e+00 +1.4387e+00 -2.1866e+00 -4.3809e-01 -5.7690e-01 -3.4274e+00 +1.3824e+00 +1.2365e+00 +1.3793e+00 -2.0203e+00
1160 +3.866585312e+01 +3.866585312e+01 +1.334458531e+02 +9.478000000e+01 +3.2761e+00 -3.7152e+00 +3.5692e+00 -3.8359e+00 +5.9959e-01 -1.6689e+00 +1.9359e+00 +1.8714e-01 +2.6365e+00 +3.7431e+00 +1.7986e+00 -1.4180e+00 -3.5298e+00 -4.3809e-01 -1.1647e+00 -1.5786e+00 +1.0401e+00 +2.1152e+00 +4.4323e+00 -9.6669e-02
2521 +2.078144085e+01 +2.078144085e+01 +1.155614408e+02 +9.478000000e+01 -5.3626e-01 -1.9238e+00 +3.5692e+00 -4.8321e+00 +3.9953e+00 +1.0887e-01 +1.9359e+00 +2.5158e+00 +3.2155e+00 +2.8521e+00 -5.4411e-02 -1.0342e+00 -3.5298e+00 -6.7608e-01 +4.4551e-01 -2.7418e+00 +2.5394e+00 +1.7817e+00 +7.3172e-01 -2.0203e+00
3108 +1.488393385e+01 +1.488393385e+01 +1.096639338e+02 +9.478000000e+01 +3.2761e+00 -3.4699e+00 +4.2178e+00 -2.7881e+00 +2.2332e+00 -8.2403e-01 +3.5299e+00 +1.4137e+00 +3.1157e+00 +3.9137e+00 +9.7039e-01 -1.0342e+00 +3.9799e-01 -8.3508e-01 -7.8634e-01 -2.7618e+00 +1.0401e+00 +2.4817e+00 +2.0748e+00 -3.1301e+00
3894 +7.421599940e+00 +7.421599940e+00 +1.022015999e+02 +9.478000000e+01 -5.4984e-02 -2.3199e+00 +3.5692e+00 -3.6858e+00 +2.9403e+00 -3.5707e-01 +4.7810e+00 +2.5158e+00 +3.2155e+00 +2.8521e+00 -5.4411e-02 -1.0342e+00 -2.4734e+00 -2.5771e+00 -1.3603e-01 -2.7418e+00 +1.3824e+00 +1.7817e+00 +1.5388e+00 -2.0203e+00
4086 +6.202049159e+00 +6.202049159e+00 +1.009820492e+02 +9.478000000e+01 -5.4984e-02 -2.3199e+00 +3.5692e+00 -3.6858e+00 +2.9403e+00 +1.0887e-01 +3.9986e+00 +2.5158e+00 +3.2155e+00 +2.8521e+00 -5.4411e-02 -1.0342e+00 -2.4734e+00 -2.5771e+00 -1.3603e-01 -2.7418e+00 +1.3824e+00 +2.6220e+00 +1.9690e+00 -2.0203e+00
5651 +3.941977040e+00 +3.941977040e+00 +9.872197704e+01 +9.478000000e+01 -5.4984e-02 -2.3199e+00 +3.5692e+00 -3.6858e+00 +2.9403e+00 -3.6174e-01 +3.4715e+00 +1.4137e+00 +3.1157e+00 +2.8521e+00 +9.7039e-01 -1.0342e+00 -1.5943e+00 -2.5771e+00 -1.1647e+00 -2.7418e+00 +1.3824e+00 +2.4023e+00 +1.5388e+00 -2.0203e+00
6791 +2.506861339e+00 +2.506861339e+00 +9.728686134e+01 +9.478000000e+01 -5.4984e-02 -2.8678e+00 +3.5692e+00 -3.6858e+00 +2.3998e+00 +1.0887e-01 +3.5863e+00 +1.9101e+00 +3.1157e+00 +3.2166e+00 +7.5348e-01 -9.1687e-01 -1.5943e+00 -2.5458e+00 -1.1647e+00 -2.7618e+00 +1.3824e+00 +2.1329e+00 +1.5388e+00 -2.0203e+00
7761 +1.448927525e+00 +1.448927525e+00 +9.622892753e+01 +9.478000000e+01 +4.2849e-01 -2.8678e+00 +3.5692e+00 -3.6858e+00 +2.9403e+00 -3.6174e-01 +3.5863e+00 +1.9101e+00 +3.1157e+00 +3.2166e+00 +1.0257e+00 -6.9479e-01 -1.5943e+00 -1.7510e+00 -1.1647e+00 -2.7418e+00 +1.3824e+00 +2.1329e+00 +1.5388e+00 -2.0203e+00
8349 +9.459697422e-01 +9.459697422e-01 +9.572596974e+01 +9.478000000e+01 +4.2849e-01 -2.8678e+00 +3.5692e+00 -3.6858e+00 +2.9403e+00 -3.6174e-01 +3.5299e+00 +1.9101e+00 +3.1157e+00 +3.2166e+00 +7.5348e-01 -6.9479e-01 -1.5943e+00 -1.7510e+00 -1.1647e+00 -2.7418e+00 +1.5768e+00 +2.1329e+00 +1.9690e+00 -2.0203e+00
9716 +5.510384492e-01 +5.510384492e-01 +9.533103845e+01 +9.478000000e+01 +1.0060e+00 -3.0903e+00 +3.5692e+00 -3.6858e+00 +2.9403e+00 +1.0887e-01 +3.5863e+00 +1.9101e+00 +3.1157e+00 +3.2166e+00 +7.5348e-01 -6.9479e-01 -1.5943e+00 -1.7510e+00 -1.1647e+00 -2.7418e+00 +1.7622e+00 +2.1152e+00 +1.9690e+00 -2.0203e+00
75938 +3.791373709e-01 +3.791373709e-01 +9.515913737e+01 +9.478000000e+01 +1.2570e+00 -3.0661e+00 +3.8486e+00 -3.4109e+00 +2.5630e+00 -1.7765e-01 +3.7431e+00 +1.9022e+00 +2.9920e+00 +2.9551e+00 +6.2262e-01 -7.0691e-01 -1.5153e+00 -1.6844e+00 -1.1260e+00 -2.9814e+00 +1.7620e+00 +2.0359e+00 +2.1479e+00 -2.5120e+00
76527 +2.175939784e-01 +2.175939784e-01 +9.499759398e+01 +9.478000000e+01 +9.2781e-01 -3.0661e+00 +3.9379e+00 -3.6529e+00 +2.5630e+00 -1.7765e-01 +3.5863e+00 +1.9101e+00 +3.1157e+00 +3.2166e+00 +7.5348e-01 -6.9479e-01 -1.5943e+00 -1.7719e+00 -1.1647e+00 -2.7370e+00 +1.6532e+00 +2.1329e+00 +1.9690e+00 -2.3047e+00
77697 +1.278948202e-01 +1.278948202e-01 +9.490789482e+01 +9.478000000e+01 +1.0060e+00 -3.0903e+00 +3.8486e+00 -3.4109e+00 +2.5630e+00 -1.7765e-01 +3.5863e+00 +1.9101e+00 +3.2155e+00 +2.9551e+00 +6.2262e-01 -7.1245e-01 -1.5943e+00 -1.7886e+00 -1.0162e+00 -2.9814e+00 +1.7620e+00 +2.1329e+00 +1.9690e+00 -2.0203e+00
78668 +9.373993586e-02 +9.373993586e-02 +9.487373994e+01 +9.478000000e+01 +1.0060e+00 -3.0661e+00 +3.9379e+00 -3.5700e+00 +2.5630e+00 -1.7765e-01 +3.5863e+00 +1.9101e+00 +3.2155e+00 +2.9551e+00 +5.8496e-01 -6.9479e-01 -1.5943e+00 -1.6844e+00 -1.1647e+00 -2.9814e+00 +1.9343e+00 +2.0359e+00 +1.9690e+00 -2.0203e+00
80612 +6.267700213e-02 +6.267700213e-02 +9.484267700e+01 +9.478000000e+01 +1.0110e+00 -3.0661e+00 +3.8486e+00 -3.5700e+00 +2.4614e+00 -1.7765e-01 +3.5863e+00 +1.9101e+00 +3.2155e+00 +3.0545e+00 +6.2262e-01 -6.9479e-01 -1.6986e+00 -1.7510e+00 -1.1647e+00 -2.9814e+00 +1.7620e+00 +2.0359e+00 +1.9690e+00 -2.3047e+00
82362 +3.855688902e-02 +3.855688902e-02 +9.481855689e+01 +9.478000000e+01 +9.2781e-01 -3.0661e+00 +3.8486e+00 -3.5700e+00 +2.5630e+00 -1.7765e-01 +3.5863e+00 +1.9101e+00 +3.1157e+00 +3.0364e+00 +5.8496e-01 -7.2033e-01 -1.6986e+00 -1.7510e+00 -1.1647e+00 -2.9814e+00 +1.9343e+00 +2.0359e+00 +1.9690e+00 -2.1744e+00
84876 +2.476969803e-02 +2.476969803e-02 +9.480476970e+01 +9.478000000e+01 +9.2781e-01 -3.0903e+00 +3.9135e+00 -3.4901e+00 +2.5630e+00 -1.7765e-01 +3.5863e+00 +1.9101e+00 +3.1157e+00 +3.0545e+00 +5.8496e-01 -7.2033e-01 -1.6986e+00 -1.6844e+00 -1.1647e+00 -2.9814e+00 +1.7620e+00 +2.0359e+00 +1.9690e+00 -2.1632e+00
154423 +1.576084440e-02 +1.576084440e-02 +9.479576084e+01 +9.478000000e+01 +9.2781e-01 -3.1269e+00 +3.9135e+00 -3.4986e+00 +2.5630e+00 -1.1107e-01 +3.5863e+00 +1.9101e+00 +3.1806e+00 +3.0678e+00 +5.8496e-01 -7.2033e-01 -1.6986e+00 -1.6844e+00 -1.1647e+00 -3.0048e+00 +1.9049e+00 +2.0359e+00 +1.9690e+00 -2.1744e+00
164355 +9.980795277e-03 +9.980795277e-03 +9.478998080e+01 +9.478000000e+01 +9.3942e-01 -3.1472e+00 +3.8979e+00 -3.5376e+00 +2.5303e+00 -1.4709e-01 +3.5720e+00 +1.8702e+00 +3.1805e+00 +3.1017e+00 +5.6717e-01 -6.9479e-01 -1.6339e+00 -1.7510e+00 -1.1647e+00 -2.9914e+00 +1.8251e+00 +2.0248e+00 +1.9637e+00 -2.2180e+00
166329 +6.124533090e-03 +6.124533090e-03 +9.478612453e+01 +9.478000000e+01 +9.3942e-01 -3.1472e+00 +3.8979e+00 -3.4864e+00 +2.5303e+00 -1.4709e-01 +3.5720e+00 +1.8702e+00 +3.1805e+00 +3.1017e+00 +5.2614e-01 -7.4160e-01 -1.6339e+00 -1.7510e+00 -1.1647e+00 -2.9914e+00 +1.8251e+00 +2.0545e+00 +1.9637e+00 -2.2180e+00
241403 +3.820130196e-03 +3.820130196e-03 +9.478382013e+01 +9.478000000e+01 +9.3942e-01 -3.1472e+00 +3.9094e+00 -3.4864e+00 +2.5303e+00 -1.4709e-01 +3.5720e+00 +1.8702e+00 +3.1367e+00 +3.1017e+00 +5.3832e-01 -7.4160e-01 -1.6411e+00 -1.7510e+00 -1.1647e+00 -2.9914e+00 +1.8251e+00 +2.0545e+00 +1.9637e+00 -2.1956e+00
254365 +2.486332583e-03 +2.486332583e-03 +9.478248633e+01 +9.478000000e+01 +9.2835e-01 -3.1472e+00 +3.8979e+00 -3.4735e+00 +2.5180e+00 -1.0733e-01 +3.5863e+00 +1.9101e+00 +3.1356e+00 +3.0993e+00 +5.4884e-01 -7.4581e-01 -1.6584e+00 -1.7140e+00 -1.1723e+00 -2.9814e+00 +1.8224e+00 +2.0590e+00 +1.9690e+00 -2.1852e+00
272826 +1.571574669e-03 +1.571574669e-03 +9.478157157e+01 +9.478000000e+01 +9.2835e-01 -3.1472e+00 +3.9097e+00 -3.5140e+00 +2.5180e+00 -1.0733e-01 +3.5856e+00 +1.9101e+00 +3.1486e+00 +3.0993e+00 +5.4884e-01 -7.5058e-01 -1.6448e+00 -1.7322e+00 -1.1689e+00 -2.9728e+00 +1.8434e+00 +2.0457e+00 +1.9690e+00 -2.1852e+00
292598 +8.895801637e-04 +8.895801637e-04 +9.478088958e+01 +9.478000000e+01 +9.3942e-01 -3.1472e+00 +3.8979e+00 -3.5022e+00 +2.5180e+00 -1.2390e-01 +3.5720e+00 +1.9101e+00 +3.1500e+00 +3.1017e+00 +5.4884e-01 -7.5058e-01 -1.6426e+00 -1.7314e+00 -1.1646e+00 -2.9914e+00 +1.8517e+00 +2.0657e+00 +1.9637e+00 -2.1852e+00
368098 +5.604967936e-04 +5.604967936e-04 +9.478056050e+01 +9.478000000e+01 +9.3942e-01 -3.1472e+00 +3.8979e+00 -3.5022e+00 +2.5180e+00 -1.2390e-01 +3.5720e+00 +1.9101e+00 +3.1500e+00 +3.1017e+00 +5.4884e-01 -7.4007e-01 -1.6507e+00 -1.7314e+00 -1.1800e+00 -2.9914e+00 +1.8251e+00 +2.0657e+00 +1.9637e+00 -2.1852e+00
427491 +3.906120338e-04 +3.906120338e-04 +9.478039061e+01 +9.478000000e+01 +9.2835e-01 -3.1562e+00 +3.9071e+00 -3.5069e+00 +2.5180e+00 -1.2529e-01 +3.5720e+00 +1.9027e+00 +3.1486e+00 +3.0993e+00 +5.5081e-01 -7.5058e-01 -1.6503e+00 -1.7322e+00 -1.1793e+00 -2.9798e+00 +1.8434e+00 +2.0545e+00 +1.9637e+00 -2.1852e+00
431544 +2.092817032e-04 +2.092817032e-04 +9.478020928e+01 +9.478000000e+01 +9.2835e-01 -3.1562e+00 +3.9071e+00 -3.5069e+00 +2.5180e+00 -1.2529e-01 +3.5720e+00 +1.9027e+00 +3.1486e+00 +3.0993e+00 +5.5081e-01 -7.4160e-01 -1.6602e+00 -1.7322e+00 -1.1793e+00 -2.9914e+00 +1.8434e+00 +2.0545e+00 +1.9637e+00 -2.1852e+00
587211 +1.472245133e-04 +1.472245133e-04 +9.478014722e+01 +9.478000000e+01 +9.2835e-01 -3.1562e+00 +3.9071e+00 -3.5069e+00 +2.5180e+00 -1.2529e-01 +3.5720e+00 +1.9027e+00 +3.1486e+00 +3.0913e+00 +5.5081e-01 -7.4160e-01 -1.6602e+00 -1.7322e+00 -1.1793e+00 -2.9914e+00 +1.8434e+00 +2.0597e+00 +1.9637e+00 -2.1852e+00
707120 +9.858243808e-05 +9.858243808e-05 +9.478009858e+01 +9.478000000e+01 +9.2835e-01 -3.1529e+00 +3.9046e+00 -3.5045e+00 +2.5143e+00 -1.2529e-01 +3.5720e+00 +1.9052e+00 +3.1509e+00 +3.0975e+00 +5.4884e-01 -7.4199e-01 -1.6584e+00 -1.7291e+00 -1.1791e+00 -2.9879e+00 +1.8354e+00 +2.0590e+00 +1.9624e+00 -2.1852e+00
769178 +6.045021422e-05 +6.045021422e-05 +9.478006045e+01 +9.478000000e+01 +9.3017e-01 -3.1536e+00 +3.9047e+00 -3.5069e+00 +2.5180e+00 -1.2529e-01 +3.5720e+00 +1.9027e+00 +3.1500e+00 +3.0972e+00 +5.5081e-01 -7.4160e-01 -1.6602e+00 -1.7278e+00 -1.1772e+00 -2.9914e+00 +1.8396e+00 +2.0609e+00 +1.9637e+00 -2.1852e+00
838950 +3.953865888e-05 +3.953865888e-05 +9.478003954e+01 +9.478000000e+01 +9.3192e-01 -3.1536e+00 +3.9047e+00 -3.5069e+00 +2.5180e+00 -1.2529e-01 +3.5720e+00 +1.9027e+00 +3.1500e+00 +3.0972e+00 +5.5081e-01 -7.4160e-01 -1.6602e+00 -1.7278e+00 -1.1772e+00 -2.9882e+00 +1.8396e+00 +2.0620e+00 +1.9637e+00 -2.1852e+00
978508 +2.413213147e-05 +2.413213147e-05 +9.478002413e+01 +9.478000000e+01 +9.3192e-01 -3.1529e+00 +3.9047e+00 -3.5069e+00 +2.5180e+00 -1.2529e-01 +3.5720e+00 +1.9027e+00 +3.1509e+00 +3.0938e+00 +5.5086e-01 -7.4160e-01 -1.6584e+00 -1.7278e+00 -1.1772e+00 -2.9882e+00 +1.8396e+00 +2.0620e+00 +1.9637e+00 -2.1852e+00
1063243 +1.573693092e-05 +1.573693092e-05 +9.478001574e+01 +9.478000000e+01 +9.3218e-01 -3.1536e+00 +3.9047e+00 -3.5045e+00 +2.5143e+00 -1.2529e-01 +3.5720e+00 +1.9027e+00 +3.1512e+00 +3.0949e+00 +5.5081e-01 -7.4160e-01 -1.6584e+00 -1.7278e+00 -1.1757e+00 -2.9879e+00 +1.8396e+00 +2.0609e+00 +1.9637e+00 -2.1887e+00
1131131 +9.343410341e-06 +9.343410341e-06 +9.478000934e+01 +9.478000000e+01 +9.3543e-01 -3.1536e+00 +3.9047e+00 -3.5045e+00 +2.5143e+00 -1.2529e-01 +3.5749e+00 +1.9027e+00 +3.1512e+00 +3.0949e+00 +5.5081e-01 -7.4160e-01 -1.6584e+00 -1.7278e+00 -1.1757e+00 -2.9879e+00 +1.8396e+00 +2.0609e+00 +1.9637e+00 -2.1876e+00
1317522 +6.282066323e-06 +6.282066323e-06 +9.478000628e+01 +9.478000000e+01 +9.3266e-01 -3.1529e+00 +3.9047e+00 -3.5045e+00 +2.5143e+00 -1.2529e-01 +3.5749e+00 +1.9027e+00 +3.1512e+00 +3.0949e+00 +5.5081e-01 -7.4160e-01 -1.6584e+00 -1.7278e+00 -1.1757e+00 -2.9879e+00 +1.8396e+00 +2.0609e+00 +1.9637e+00 -2.1876e+00
1413469 +1.816296930e-06 +1.816296930e-06 +9.478000182e+01 +9.478000000e+01 +9.3389e-01 -3.1529e+00 +3.9047e+00 -3.5045e+00 +2.5162e+00 -1.2529e-01 +3.5746e+00 +1.9027e+00 +3.1512e+00 +3.0949e+00 +5.5081e-01 -7.4160e-01 -1.6569e+00 -1.7278e+00 -1.1757e+00 -2.9879e+00 +1.8392e+00 +2.0620e+00 +1.9637e+00 -2.1876e+00
1681498 +1.580667373e-06 +1.580667373e-06 +9.478000158e+01 +9.478000000e+01 +9.3389e-01 -3.1529e+00 +3.9047e+00 -3.5045e+00 +2.5162e+00 -1.2529e-01 +3.5746e+00 +1.9027e+00 +3.1512e+00 +3.0949e+00 +5.5114e-01 -7.4160e-01 -1.6569e+00 -1.7278e+00 -1.1757e+00 -2.9879e+00 +1.8392e+00 +2.0620e+00 +1.9639e+00 -2.1876e+00
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.263506144e+02 +2.263506144e+02 +4.602706144e+02 +2.339200000e+02 -3.0120e+00 +1.3606e+00 -3.1012e-01 +2.8640e+00 -3.7076e+00 -8.9924e-01 -1.0002e+00 -1.6453e-01 +4.0248e+00 +3.4266e+00 -1.0441e+00 +3.4314e+00 +3.5123e+00 -1.1481e+00 -4.8379e+00 -1.6662e+00 +4.7847e+00 +2.6303e+00 -1.0024e+00 +2.6664e+00
191 +8.413276421e+01 +8.413276421e+01 +3.180527642e+02 +2.339200000e+02 +4.0759e-01 -4.0058e+00 -1.4701e+00 -8.6660e-01 -2.5777e+00 +3.7847e+00 +1.5831e+00 +2.3697e+00 +8.0599e-01 +3.5782e+00 -4.2877e+00 -1.6904e+00 -1.7652e+00 -2.1725e+00 -3.2824e+00 +4.5936e+00 +2.6162e+00 +8.5410e-02 -1.5856e+00 +1.4338e+00
967 +5.667672880e+01 +5.667672880e+01 +2.905967288e+02 +2.339200000e+02 -3.3454e+00 -6.1465e-01 -1.0447e+00 +7.8972e-01 +5.6574e-01 +2.1807e+00 +1.1250e+00 +1.6338e+00 +1.5949e+00 +2.3589e+00 -1.1115e-02 -2.3653e-02 +1.7353e+00 -1.4730e+00 -9.9667e-01 +2.4218e+00 -4.3594e-01 +1.8445e-01 -1.2079e+00 +3.7466e+00
1551 +3.070644457e+01 +3.070644457e+01 +2.646264446e+02 +2.339200000e+02 -4.0643e+00 -7.4912e-01 -2.9598e+00 -1.5101e+00 -7.9367e-01 +2.1662e+00 +2.9296e+00 -8.7982e-01 +2.7296e+00 +7.5571e-01 -2.9318e+00 -1.6019e+00 -1.8492e+00 +9.7722e-01 +1.9751e+00 +2.5894e+00 +8.8654e-01 -2.1089e+00 -2.5066e+00 +2.5617e+00
1935 +2.489035703e+01 +2.489035703e+01 +2.588103570e+02 +2.339200000e+02 -3.3454e+00 -6.1465e-01 -4.1468e+00 -2.4309e+00 -7.1565e-01 +2.1807e+00 +1.1250e+00 +1.6338e+00 -1.5768e+00 +1.6162e+00 -3.6506e+00 +1.4197e+00 -1.5242e+00 +9.7722e-01 +1.9751e+00 +2.5894e+00 +8.8654e-01 -2.1089e+00 -2.5066e+00 +2.5617e+00
2908 +1.524333433e+01 +1.524333433e+01 +2.491633343e+02 +2.339200000e+02 -2.6853e+00 +6.9795e-01 -4.5215e+00 -3.3158e+00 -7.9367e-01 +4.6192e+00 +1.1250e+00 +1.6338e+00 +1.5899e-01 +7.5571e-01 -3.5362e+00 -1.6193e+00 -1.7652e+00 +9.7722e-01 +1.9751e+00 +2.5894e+00 +8.8654e-01 +1.8445e-01 -1.2079e+00 +2.5617e+00
3686 +9.753764434e+00 +9.753764434e+00 +2.436737644e+02 +2.339200000e+02 -3.3454e+00 -6.1465e-01 -2.6486e+00 -3.0442e+00 -3.9233e-01 +2.6851e+00 +1.0090e+00 +2.7993e-02 +1.5899e-01 +1.2999e+00 -2.9759e+00 -1.6019e+00 -1.8492e+00 +9.7722e-01 +1.9751e+00 +2.5894e+00 +8.8654e-01 +5.4176e-01 -2.9161e+00 +1.0915e+00
4454 +6.154291022e+00 +6.154291022e+00 +2.400742910e+02 +2.339200000e+02 -3.3454e+00 -6.1465e-01 -2.9598e+00 -3.0442e+00 -7.9367e-01 +3.5044e+00 +1.0090e+00 +1.0376e+00 -1.9978e-01 +1.4124e+00 -2.9318e+00 -1.6193e+00 -1.5242e+00 +4.4204e-01 +1.3526e+00 +2.7306e+00 +7.4576e-01 +5.4176e-01 -1.2079e+00 +6.1906e-01
5619 +3.267506177e+00 +3.267506177e+00 +2.371875062e+02 +2.339200000e+02 -3.3454e+00 +6.9795e-01 -2.9598e+00 -3.3158e+00 -7.1565e-01 +3.5044e+00 +1.0090e+00 +1.0376e+00 +1.5899e-01 +1.2999e+00 -2.9318e+00 -1.6193e+00 -1.5242e+00 +4.4204e-01 +1.3526e+00 +3.7027e+00 +1.5544e+00 +1.8560e-01 -2.5066e+00 +1.0589e+00
6191 +2.500037871e+00 +2.500037871e+00 +2.364200379e+02 +2.339200000e+02 -3.3454e+00 +2.9423e-01 -2.6486e+00 -3.3158e+00 -3.9233e-01 +3.5044e+00 +1.0090e+00 +1.0376e+00 +1.5899e-01 +2.0388e+00 -2.3920e+00 -9.4893e-01 -1.5242e+00 +3.7341e-01 +1.3526e+00 +3.7027e+00 +1.5544e+00 +1.8560e-01 -2.5066e+00 +1.0589e+00
6776 +1.522242635e+00 +1.522242635e+00 +2.354422426e+02 +2.339200000e+02 -3.3454e+00 +6.9795e-01 -2.9598e+00 -3.3158e+00 -3.9233e-01 +3.5044e+00 +1.0090e+00 +1.0376e+00 +1.5899e-01 +2.0388e+00 -2.3920e+00 -9.4893e-01 -1.5242e+00 -1.3866e-01 +1.4218e+00 +3.7027e+00 +8.8654e-01 +1.8560e-01 -2.5066e+00 +1.0915e+00
